PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 Population Source Population_gp category color cat_gp group
0.0833639 -0.096939 -0.0306154 -0.0293006 -0.105914 0.000291035 0.00462252 0.0486237 -0.00226635 0.00196247 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0813732 -0.0989105 -0.0310005 -0.0310267 -0.102084 -0.00320778 0.00344155 0.0519551 -0.00859259 0.0046346 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0848826 -0.107422 -0.0290008 -0.0338388 -0.0760159 -0.00194185 -0.00077107 0.0106631 -0.00189569 -0.00263074 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0806026 -0.0963232 -0.0331689 -0.0320565 -0.0898908 -0.00392891 0.00103553 0.0342698 -0.00502649 -0.00464853 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0819731 -0.100437 -0.0348116 -0.0328935 -0.0905317 -0.00247417 -0.00134162 0.0327865 -0.00308341 -0.00150853 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0826939 -0.105382 -0.0334507 -0.0340472 -0.0811101 -0.00115624 0.00105725 0.0157088 -0.00126166 -0.00359802 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.083119 -0.108285 -0.0334701 -0.0362702 -0.067921 -0.00283531 0.00160136 0.00981404 0.00182365 0.00245927 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.081509 -0.0964526 -0.031724 -0.033594 -0.0942719 -5.76183e-05 0.00534345 0.0414836 -0.000556345 0.00591272 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0841661 -0.10025 -0.0332908 -0.0307103 -0.0886 -0.00162016 0.000464854 0.0338701 -0.000321925 0.00205756 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0831453 -0.105789 -0.0318178 -0.0353786 -0.0854066 -0.000593576 -0.00106748 0.0259414 -0.00115822 0.00193757 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0817559 -0.101125 -0.0327259 -0.0328466 -0.0965049 -0.00257484 -0.000270708 0.0306506 -0.00462495 -0.00444732 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0816236 -0.101265 -0.0320754 -0.0323147 -0.0796686 -0.0036275 -0.00117486 0.0292421 -0.00173719 0.00692979 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0823222 -0.0970252 -0.0326845 -0.0316507 -0.0917075 -0.0046503 0.00477083 0.0383576 -0.00462368 -0.00243673 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0814081 -0.0969445 -0.0309329 -0.0339324 -0.104766 -0.00370423 0.00367669 0.0498783 -0.00694529 0.00167501 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0804001 -0.0980315 -0.0335082 -0.0309872 -0.108216 -0.00207412 0.0036302 0.0553021 -0.00158578 0.00299888 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0849362 -0.0952383 -0.0340337 -0.033542 -0.110973 -0.00532243 0.00595054 0.0517372 -0.0105607 0.00865122 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0837016 -0.102676 -0.0331888 -0.0325756 -0.0924466 -0.000118447 0.00152049 0.0260383 -0.000225302 0.00931217 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0816168 -0.0994479 -0.0318343 -0.032039 -0.0884385 -0.000338463 0.00327756 0.0307653 -0.00697334 -0.00187864 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0845518 -0.102161 -0.0331544 -0.0306564 -0.0881258 -0.00299408 0.00366303 0.0356146 -0.00706046 -0.00489077 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0811051 -0.103649 -0.0307511 -0.0337692 -0.0764039 -0.00173152 0.00446482 0.0284228 -0.00910317 -0.00348699 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0814029 -0.103317 -0.0318413 -0.0319349 -0.0796194 -0.00113646 -0.000541651 0.0229774 -0.0013676 -0.0086234 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0822935 -0.102925 -0.0316868 -0.0316801 -0.0816096 -0.000317968 0.00547807 0.0227007 0.000206337 0.00090268 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0800858 -0.101866 -0.0297571 -0.0309141 -0.0827559 -0.00502007 -0.00192274 0.0253371 -0.00132046 -0.00274741 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0832541 -0.107052 -0.0329983 -0.0341015 -0.0824802 -0.00491496 0.00133754 0.0249955 -0.00395591 -0.00303795 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.082991 -0.10267 -0.0349076 -0.0349272 -0.0905786 0.000273662 -0.000675909 0.0279376 0.00501203 0.00262081 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0831103 -0.0988046 -0.0319147 -0.0342766 -0.0918947 0.00113169 -0.0043417 0.0405576 0.00317888 0.00235565 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0834077 -0.10424 -0.0333029 -0.0333291 -0.0795616 -0.00361298 0.00174006 0.0161672 0.000274319 0.00151779 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0803873 -0.102866 -0.029624 -0.032513 -0.0913059 -0.00345461 0.00183069 0.0294168 0.00138137 0.00184898 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0808163 -0.0990087 -0.0308093 -0.0342225 -0.084709 -0.0056059 0.00367365 0.0238583 -0.00397808 0.00243348 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0754604 -0.100313 -0.026816 -0.0288139 -0.0546371 0.000253681 -0.0029505 0.0276416 -0.00270973 0.0017657 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0833468 -0.0993821 -0.0320777 -0.0343641 -0.0976968 0.000657101 -0.00209753 0.0441123 -0.00203179 -0.000633935 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0815061 -0.100511 -0.031537 -0.0326002 -0.0908791 0.00188308 -0.00126892 0.0370584 0.00106057 0.00472578 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.082337 -0.110851 -0.0299784 -0.0341384 -0.0539412 -0.00120673 -0.00572853 -0.00278784 0.000127697 0.00210894 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0812676 -0.100291 -0.0334157 -0.0333732 -0.0901989 -0.00461528 0.00128939 0.0304571 -0.00144696 0.00624126 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0817265 -0.103853 -0.0334531 -0.0333468 -0.0828298 -0.00434568 5.11721e-05 0.0350794 -0.000946479 0.00617531 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0798347 -0.0981663 -0.0300227 -0.0325792 -0.0927676 -0.00189291 0.00229545 0.0317243 -0.00356946 0.00186361 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0794536 -0.111157 -0.0326737 -0.0346616 -0.0599364 -0.00243669 -0.00339449 -0.00568202 0.00353436 0.00232016 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.081588 -0.0998658 -0.0333113 -0.0338097 -0.093479 -0.00493865 0.00431554 0.0397337 -0.00430921 0.00769146 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0841456 -0.0984565 -0.0319722 -0.0333245 -0.0884997 -0.00539281 -0.000508952 0.0298176 -0.00172419 -0.00255359 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0829902 -0.104543 -0.0329637 -0.0332434 -0.0816235 0.00189773 -0.00262509 0.0261767 -0.00501802 0.0022144 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0812973 -0.102158 -0.0343674 -0.0323227 -0.0849391 -0.00178452 -0.00194636 0.0292124 0.0041229 0.00583495 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0826463 -0.10155 -0.0317833 -0.0338384 -0.0857907 0.00122543 0.000498282 0.0381246 -0.00628208 0.00308777 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0818017 -0.0963466 -0.034396 -0.0316506 -0.110247 -0.000681631 0.00333001 0.0571358 -0.00470436 0.00449463 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.082638 -0.105331 -0.0285682 -0.0362517 -0.0857856 -0.0035625 0.000922755 0.0227123 0.00183026 -0.00143197 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0825393 -0.09511 -0.0274966 -0.0290726 -0.109484 -0.000313965 0.00242312 0.0464577 -0.00348702 -0.00674092 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0812073 -0.102157 -0.0315659 -0.0316018 -0.0867023 -0.00522868 -0.002726 0.0150584 -0.00184965 -0.000907108 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0817887 -0.102031 -0.0335096 -0.0335767 -0.0870277 -0.000278047 0.00195066 0.0350454 -0.00349603 0.000782388 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0820587 -0.100863 -0.033609 -0.0353547 -0.106621 -0.000661829 0.0034687 0.0505697 -0.00340458 0.00177576 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.083298 -0.0990394 -0.0296598 -0.0320093 -0.0861419 -0.00210884 0.000813798 0.0383678 -0.00193681 0.00290628 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0826893 -0.0966528 -0.0320909 -0.0302077 -0.0794242 0.000586008 0.00430304 0.0296932 0.000832079 -0.00251621 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0839173 -0.097626 -0.0345966 -0.0320322 -0.115977 -0.00201305 0.000527254 0.0615292 -0.00199348 0.00709726 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0828882 -0.098568 -0.0304502 -0.0307074 -0.0967206 -0.00567754 -0.00173454 0.0439936 -0.0063278 0.0058997 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0815429 -0.102276 -0.0317432 -0.0307957 -0.0896777 -0.00240146 -3.31901e-05 0.0378146 -0.00793491 0.00129558 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0842433 -0.100513 -0.0314225 -0.0324749 -0.0857971 -0.00250756 -0.000734666 0.0258229 0.000527728 0.000222551 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0835473 -0.0922066 -0.0317648 -0.0304021 -0.09705 -0.0036485 0.00509469 0.0404876 -0.00355723 0.00769923 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0823985 -0.102177 -0.0327409 -0.034164 -0.0972386 -0.00197224 -0.00113759 0.0469496 0.000708963 0.0031053 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0827696 -0.107707 -0.0311492 -0.0350212 -0.0821681 -0.000923176 -0.00108824 0.0239588 0.00425194 -0.00587909 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0826426 -0.100821 -0.0343098 -0.0327006 -0.0906867 -0.00378336 0.00383227 0.0340578 0.00247924 0.00199092 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0816799 -0.103298 -0.028273 -0.0327099 -0.0894337 -0.00305256 0.00144674 0.0280164 0.00422028 -0.00482938 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0822145 -0.109898 -0.0314579 -0.0349567 -0.0638509 -0.00333732 8.69775e-05 0.00720339 0.00132449 0.00176689 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0852758 -0.103603 -0.0330726 -0.0361983 -0.0955804 -0.00570224 0.00329771 0.0424036 -0.0104711 -0.00394647 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0821104 -0.0987449 -0.0307673 -0.0329212 -0.101023 -0.00155546 0.00175678 0.0410215 -0.00651021 0.00611039 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0807895 -0.0975836 -0.0332818 -0.034292 -0.10675 -8.92961e-05 0.00437008 0.054283 -0.00298474 0.00384129 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0835973 -0.102171 -0.030719 -0.0329611 -0.0931681 -0.00462527 -0.000484755 0.0324171 -0.00458524 0.00451563 FIN 1000G EUR 1000G 1 1000G 1000G_EUR
0.0730816 0.152599 -0.0211884 -0.032082 0.000587455 5.95585e-05 0.00075105 -0.000481239 0.000414896 0.00167208 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0762061 0.155382 -0.0212055 -0.0319376 0.000848265 8.12823e-05 0.000849545 -0.00151056 -0.000790758 0.00225504 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0734007 0.155053 -0.0186802 -0.034165 0.000426217 -0.00314719 -0.00305157 -0.000690018 -0.000949777 0.0040813 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0748171 0.153197 -0.0198334 -0.0328948 0.00186879 -0.00193895 -0.00172891 -0.000522155 -0.000624685 8.17394e-05 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0743865 0.153002 -0.0225436 -0.0305445 0.0012078 -0.00179222 0.00271304 -0.00116626 0.000872722 -0.000829259 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0738758 0.152431 -0.018522 -0.0306544 0.00209655 -0.000523695 0.00413812 0.000985148 -0.00101798 -0.00179216 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0746226 0.154545 -0.0203732 -0.0302974 0.00101633 -0.00226036 -0.00126508 -0.000499951 -0.000876389 0.00297591 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0732278 0.154488 -0.0197173 -0.0319995 0.00126445 9.17657e-05 -0.000817139 0.000847931 -0.000852902 0.00288975 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0738431 0.151908 -0.020222 -0.0312587 0.00107494 -0.000833661 -0.000823703 -0.00034478 -0.00129239 -0.00179344 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.076207 0.153112 -0.0216831 -0.0322289 0.00278542 0.000775006 -5.44966e-05 0.000106895 0.000635866 0.0025477 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0743635 0.154498 -0.0215077 -0.0304504 0.00249151 -0.000240418 0.000861619 -0.000828344 -0.000836827 -0.00107184 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0752606 0.154406 -0.0207439 -0.0318993 0.000597167 0.00101549 -0.00168247 -0.00321133 -0.00127257 0.000893158 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.07598 0.15553 -0.0223492 -0.0334244 0.00155468 -0.00441653 -0.000192192 -0.00316615 0.000102705 0.000867139 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0760547 0.153004 -0.0200344 -0.0320405 0.000397873 -0.00345264 -0.000215826 0.000194447 0.000591594 -0.000796072 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0742493 0.151461 -0.0206001 -0.0311437 0.000782942 0.000492713 0.000703895 -0.00120289 0.000459842 -0.000432121 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0765693 0.153028 -0.0207016 -0.0314334 0.00137026 -0.00138794 -0.00098056 -0.00190997 -0.000879502 0.00278523 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0738467 0.153069 -0.0209176 -0.0293664 0.00168177 -0.00175836 -0.0011669 -0.00127124 -0.000268946 -0.000134585 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0742589 0.154551 -0.0223915 -0.0323004 0.000849889 -0.000849838 0.000560878 -0.00200826 -0.00215525 0.00118161 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0754768 0.154504 -0.0227441 -0.0319556 0.00159734 0.000927503 -0.00229013 -0.00121858 -0.00144774 0.0012799 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0747894 0.153353 -0.0218799 -0.030913 0.0015511 -0.0017929 0.00104919 -4.78661e-05 0.000759745 0.000366165 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0759834 0.155232 -0.0227022 -0.0312091 0.00216633 -0.00316434 -0.00060501 -0.00143259 0.00110099 0.00401195 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0746869 0.154083 -0.0222273 -0.0320224 0.00147329 -0.00153134 -0.000680627 -0.000419861 0.000483334 0.00261358 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0750547 0.155168 -0.0233649 -0.033955 0.000339195 -0.00237238 0.000590498 -0.00122513 -0.0036168 0.000487191 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0751699 0.152709 -0.022132 -0.0306146 0.00103213 0.00154653 0.000378675 -0.000853258 0.00120305 0.000628925 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0754885 0.155408 -0.0211824 -0.0333665 0.00178976 -0.000113042 -8.40309e-05 0.000782225 -0.000962838 0.00223661 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.073257 0.154675 -0.0190697 -0.033671 0.00279186 -0.000539895 -0.00014535 -0.00160437 -0.000361545 -0.000646567 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0753058 0.152631 -0.0213787 -0.0330553 0.00200133 0.0039494 -0.000145606 0.000927529 0.000803497 0.0030299 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0740234 0.153688 -0.0201803 -0.0294971 0.00242388 -0.00264315 -0.00102992 -0.00058912 -0.000509056 0.00160289 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0741622 0.155517 -0.0232087 -0.0325622 0.00208453 0.00083673 0.000935058 -0.00225896 0.00203383 0.00178147 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0774642 0.153752 -0.0206509 -0.031101 0.000939728 -0.00289646 0.000548911 -0.00251271 -0.000497142 0.00227522 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0750947 0.153486 -0.0233237 -0.0311756 0.00049027 0.00499464 -0.00237666 -0.00231588 -0.00345876 0.00398633 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0722485 0.15413 -0.0214631 -0.03246 0.000521054 -0.00397703 0.000377706 -0.000674932 -0.00046183 0.000946902 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0763903 0.153059 -0.0220847 -0.0305965 0.00127947 0.000575033 -0.000280401 -0.00202221 -0.00146185 0.00356751 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0758318 0.152496 -0.0215059 -0.0311168 0.00240745 0.0031267 -0.000653673 0.00175103 -0.00120507 0.00435298 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0727116 0.154196 -0.0204113 -0.0322386 0.00159937 -0.000303393 -0.000412701 -0.00073216 -0.000123539 0.000478965 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0737603 0.15292 -0.0206385 -0.0314915 0.00192505 -0.00242549 -0.00158188 -0.00107872 -0.000533512 0.00343641 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0751565 0.151424 -0.0224769 -0.0313093 0.000667743 -0.000257125 -0.000508234 -0.000121088 -0.00289358 0.00244009 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0749988 0.152282 -0.0226038 -0.0309236 0.00183602 -0.00129427 -0.000669786 -0.00150334 -0.00147817 0.00164338 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0744092 0.153589 -0.0224068 -0.0304374 0.00260126 -0.00438283 -4.574e-05 0.00148293 0.000940452 0.00318642 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0747191 0.157433 -0.0228589 -0.0325646 -0.000972647 0.000645496 -0.000952524 -0.00375732 -0.000437993 0.0013705 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0741483 0.153932 -0.0214229 -0.0325754 0.000719897 0.00115756 -0.000794951 -0.00212329 -0.000131224 0.00182235 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0754944 0.15388 -0.0204528 -0.0295143 0.00211668 -0.00565405 -0.001904 -0.000380095 -0.00136899 0.00111672 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0507755 -0.0786108 -0.0397407 0.00239994 0.0324498 0.00393121 0.00645084 0.0216554 -0.00683202 -0.0107498 PUR 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0251216 -0.0605991 -0.0356099 0.017901 0.029946 0.000484789 0.00881929 0.0271304 -0.00920364 -0.0178572 PUR 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0529774 -0.0865317 -0.0333072 -0.0016394 0.0312079 0.00290442 -0.000711184 0.0168858 -0.00925176 -0.0143548 PUR 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0768331 0.151859 -0.0215849 -0.029504 0.00220906 0.00250776 -0.00236562 -0.00128483 0.00131697 0.000221111 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0733519 0.15557 -0.0232249 -0.0298445 0.00270211 0.00296469 0.00143647 -0.00132721 0.00168304 0.00164075 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0747531 0.150979 -0.0218069 -0.0308174 0.000960481 0.0106161 0.000946179 -0.000442497 0.000384882 0.00283088 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0746913 0.155433 -0.0201669 -0.0306794 0.000307294 0.00381936 -0.0022428 -0.00166236 -0.000905551 0.000242236 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0754479 0.155041 -0.0232861 -0.0325887 0.00163699 0.00089921 0.000130195 -0.00205923 -0.00181335 0.00270023 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.075356 0.15453 -0.0218124 -0.030557 0.00110566 0.0019842 -0.000694084 -0.00265359 0.000976343 0.00199473 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0765528 0.153249 -0.0202851 -0.0295331 0.000157573 0.0059332 0.0021614 -0.000725736 -0.00385463 0.00242873 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0743437 0.153738 -0.0200725 -0.033485 0.00016276 0.00468298 -0.000221951 0.000165371 -0.000533304 0.00165609 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0749225 0.154942 -0.019457 -0.0356504 0.00271175 -0.0107348 -0.000737562 0.000585354 0.00174037 0.000728801 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0733406 0.154867 -0.0218772 -0.0328684 0.00131899 0.00466649 -0.000509789 -0.00231637 -0.00180741 0.00306994 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0746045 0.152254 -0.0213122 -0.0286865 0.00196924 0.00201767 -4.12127e-05 -0.00166739 -0.000456814 0.000995563 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0748513 0.14836 -0.0170297 -0.0317024 0.000743518 -0.00639662 0.00265181 0.000772061 -0.000943534 0.00145805 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0746959 0.148687 -0.0240924 -0.0263695 0.00148392 0.0265505 0.00150493 -0.00291173 -0.00142176 0.00189927 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0736349 0.155666 -0.0189365 -0.0322731 0.000804275 0.00291896 -0.00092009 -0.00139865 -0.000524075 0.00214584 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0776217 0.154191 -0.0199153 -0.0320957 0.00397393 0.00331979 -0.000415867 -0.00318095 -0.00351458 0.00182582 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0750049 0.157476 -0.0210397 -0.0310471 0.000289293 0.00281847 0.000632976 0.00145492 -0.00167088 0.00121247 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0749992 0.154641 -0.0205897 -0.0321152 0.000960763 0.00277911 0.00156902 -0.00421003 0.000666317 0.00115687 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0754881 0.152878 -0.0205616 -0.0302025 0.000880137 0.0113491 0.000568591 -0.00115633 -0.00248708 -0.00350911 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0750452 0.154182 -0.0195746 -0.0327447 0.00268488 0.00395918 0.000459905 -0.00174941 -0.00135765 0.000279814 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.074834 0.154977 -0.0236156 -0.0321571 -0.000893345 -0.000182651 0.000884082 -0.000276386 -0.00130671 0.0029989 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0743587 0.155123 -0.0205127 -0.0330384 0.000548106 0.00506502 0.000164299 -0.000730364 0.0012906 1.19366e-05 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0763499 0.155287 -0.0242296 -0.0313256 0.0036972 0.00293596 -0.00101526 -0.000822447 -0.00156851 0.00324053 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0747895 0.155167 -0.0197887 -0.0304406 9.47253e-05 0.000833351 -0.000112481 -0.00201652 -0.0031642 0.000822549 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.073403 0.152832 -0.0210889 -0.0329399 -9.88661e-05 0.00365706 -0.000583706 -0.00124014 -0.000140182 0.000648102 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0745566 0.153928 -0.0247262 -0.0327365 0.00260115 0.000354264 -0.00138348 -0.00101144 -0.000710137 0.00334967 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0761732 0.153519 -0.0210634 -0.0326753 0.000403955 -0.00190024 -0.000679434 8.34706e-07 -0.00153571 0.000547668 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0737183 0.153957 -0.0222141 -0.0316318 0.00032075 -0.000557577 0.00187118 -0.00114346 -0.00159633 0.00245466 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0741095 0.154666 -0.0192177 -0.0307489 9.73917e-06 0.000959416 0.00131171 0.000558458 0.00263812 -0.00297811 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0739919 0.151874 -0.0178825 -0.0310192 0.000574653 -0.00886558 0.000795461 0.00181119 -0.000259046 -0.000711769 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0754485 0.156499 -0.0235691 -0.0329926 0.00214302 0.00309959 0.00161016 -7.11672e-05 -0.00351149 -0.00289688 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0740002 0.151542 -0.023797 -0.0315363 0.00166169 -0.0023186 0.00242069 -9.77576e-05 0.00272685 -0.000902659 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0744251 0.154407 -0.0234227 -0.0292762 -0.000292774 0.000803026 -0.000267837 -0.00238896 0.00123606 -0.00037859 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0750623 0.154245 -0.0211935 -0.0317426 -0.000882764 0.000789366 0.00240454 0.000612647 -0.000811387 0.00146764 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0761115 0.152697 -0.0197166 -0.0316015 0.0021957 0.00558737 0.00231377 0.000434184 0.00100948 0.000338917 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0757765 0.154985 -0.0200749 -0.0332042 0.000982912 0.00318581 0.00212332 -0.00163041 -0.00217025 0.00362455 CHS 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0314694 -0.0729262 -0.0328317 0.00238839 0.0231119 0.00567489 0.00872271 0.0216996 -0.00667787 -0.0155695 PUR 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0274982 -0.069232 -0.0345267 0.00848543 0.0241651 0.00257634 0.00779005 0.0243112 -0.0123071 -0.0134606 PUR 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0563009 -0.0857826 -0.0332943 -0.00748257 0.0343801 0.00419649 0.00640979 0.0303583 -0.0140294 -0.0219445 PUR 1000G AMR 1000G 1 1000G 1000G_nonEUR
